"timestamp","data"
"1637930174978","{""temperature"":{""N"":""115.75""}}"
"1637931379356","{""temperature"":{""N"":""128.25""}}"
"1637931123118","{""temperature"":{""N"":""126""}}"
"1637929906691","{""temperature"":{""N"":""112.5""}}"
"1637930950974","{""temperature"":{""N"":""126.75""}}"
"1637929318197","{""temperature"":{""N"":""113.5""}}"
"1637929230120","{""temperature"":{""N"":""107""}}"
"1637931755682","{""temperature"":{""N"":""103.25""}}"
"1637931843779","{""temperature"":{""N"":""105.5""}}"
"1637931151139","{""temperature"":{""N"":""127.75""}}"
"1637930253097","{""temperature"":{""N"":""103""}}"
"1637929134040","{""temperature"":{""N"":""103""}}"
"1637931087080","{""temperature"":{""N"":""129""}}"
"1637932432316","{""temperature"":{""N"":""100.25""}}"
"1637929582419","{""temperature"":{""N"":""107""}}"
"1637929798618","{""temperature"":{""N"":""108""}}"
"1637929013941","{""temperature"":{""N"":""91.25""}}"
"1637929033958","{""temperature"":{""N"":""94.25""}}"
"1637932248129","{""temperature"":{""N"":""103.25""}}"
"1637932364229","{""temperature"":{""N"":""108.5""}}"
"1637930702768","{""temperature"":{""N"":""124.75""}}"
"1637931895838","{""temperature"":{""N"":""103""}}"
"1637930226982","{""temperature"":{""N"":""103""}}"
"1637929350217","{""temperature"":{""N"":""114.5""}}"
"1637930094865","{""temperature"":{""N"":""114.5""}}"
"1637931927857","{""temperature"":{""N"":""100.5""}}"
"1637930762819","{""temperature"":{""N"":""123""}}"
"1637931839779","{""temperature"":{""N"":""104.75""}}"
"1637931815792","{""temperature"":{""N"":""114.5""}}"
"1637932500374","{""temperature"":{""N"":""107.75""}}"
"1637929650480","{""temperature"":{""N"":""109.75""}}"
"1637932508369","{""temperature"":{""N"":""109.75""}}"
"1637932512369","{""temperature"":{""N"":""107""}}"
"1637928997918","{""temperature"":{""N"":""87""}}"
"1637931171178","{""temperature"":{""N"":""127""}}"
"1637929334216","{""temperature"":{""N"":""115.5""}}"
"1637931743679","{""temperature"":{""N"":""99.5""}}"
"1637931119144","{""temperature"":{""N"":""126.5""}}"
"1637929053978","{""temperature"":{""N"":""93.5""}}"
"1637930882974","{""temperature"":{""N"":""122""}}"
"1637929282159","{""temperature"":{""N"":""109.75""}}"
"1637932520389","{""temperature"":{""N"":""104.75""}}"
"1637929017938","{""temperature"":{""N"":""91""}}"
"1637932372257","{""temperature"":{""N"":""108""}}"
"1637931731679","{""temperature"":{""N"":""97.25""}}"
"1637930634719","{""temperature"":{""N"":""118.25""}}"
"1637929734556","{""temperature"":{""N"":""107.5""}}"
"1637929222121","{""temperature"":{""N"":""108.5""}}"
"1637930774839","{""temperature"":{""N"":""122.75""}}"
"1637931911824","{""temperature"":{""N"":""101""}}"
"1637929742578","{""temperature"":{""N"":""109.5""}}"
"1637932468330","{""temperature"":{""N"":""101.5""}}"
"1637929029960","{""temperature"":{""N"":""93.75""}}"
"1637928873819","{""temperature"":{""N"":""43.75""}}"
"1637930158926","{""temperature"":{""N"":""115""}}"
"1637931671799","{""temperature"":{""N"":""113""}}"
"1637931739678","{""temperature"":{""N"":""96.75""}}"
"1637929414276","{""temperature"":{""N"":""110""}}"
"1637932099994","{""temperature"":{""N"":""103.5""}}"
"1637931243218","{""temperature"":{""N"":""130""}}"
"1637930878898","{""temperature"":{""N"":""121.25""}}"
"1637930162938","{""temperature"":{""N"":""114.25""}}"
"1637932232137","{""temperature"":{""N"":""103.5""}}"
"1637930142898","{""temperature"":{""N"":""112""}}"
"1637929254147","{""temperature"":{""N"":""106.25""}}"
"1637930870920","{""temperature"":{""N"":""122.75""}}"
"1637930150934","{""temperature"":{""N"":""114""}}"
"1637931039038","{""temperature"":{""N"":""124.75""}}"
"1637928877819","{""temperature"":{""N"":""46.25""}}"
"1637929286189","{""temperature"":{""N"":""110.75""}}"
"1637929450320","{""temperature"":{""N"":""108""}}"
"1637931299300","{""temperature"":{""N"":""126""}}"
"1637929814621","{""temperature"":{""N"":""108""}}"
"1637931315302","{""temperature"":{""N"":""127""}}"
"1637931347337","{""temperature"":{""N"":""126.25""}}"
"1637931079078","{""temperature"":{""N"":""127.5""}}"
"1637929598423","{""temperature"":{""N"":""105.75""}}"
"1637930006777","{""temperature"":{""N"":""110.5""}}"
"1637931691638","{""temperature"":{""N"":""103""}}"
"1637931179178","{""temperature"":{""N"":""126""}}"
"1637932308177","{""temperature"":{""N"":""105.5""}}"
"1637929534380","{""temperature"":{""N"":""108.75""}}"
"1637931735679","{""temperature"":{""N"":""97""}}"
"1637929542419","{""temperature"":{""N"":""108.5""}}"
"1637928881817","{""temperature"":{""N"":""48.75""}}"
"1637930942980","{""temperature"":{""N"":""124.5""}}"
"1637932184066","{""temperature"":{""N"":""104.25""}}"
"1637930242983","{""temperature"":{""N"":""103""}}"
"1637930018935","{""temperature"":{""N"":""110.75""}}"
"1637929186078","{""temperature"":{""N"":""112.25""}}"
"1637930790819","{""temperature"":{""N"":""121.25""}}"
"1637928889838","{""temperature"":{""N"":""51.75""}}"
